Id,SalePrice
2456,128368.46080943508
2457,127002.16207874997
2458,114499.7505004991
2459,108976.07197305445
2460,132573.37469304085
2461,119013.62434518087
2462,135739.3881631736
2463,121935.30448890693
2464,195638.67049401178
2465,142464.12288721633
2466,108105.47179972952
2467,127432.34287809486
2468,87096.51603211653
2469,87375.01750240928
2470,175811.381307743
2471,192316.31148655142
2472,145266.81818132088
2473,126756.73787462465
2474,97765.73280124787
2475,217361.6735168751
2476,113082.1206249989
2477,135379.60859370153
2478,145974.68765757472
2479,102583.87623784503
2480,149158.22236215687
2481,128454.46189955392
2482,136293.35661919188
2483,111641.18033479403
2484,123742.7411846552
2485,126296.40343478446
2486,166809.33974725127
2487,150684.15598247916
2488,150523.29622462325
2489,152195.42571146737
2490,156100.4531772429
2491,90613.3812075246
2492,186845.11841705118
2493,135399.30455263887
2494,150360.74320881726
2495,83446.73698824816
2496,232303.78832806405
2497,157055.68165182558
2498,111405.2865398287
2499,90098.50865302143
2500,135003.25088777769
2501,133413.78678839718
2502,145609.17264946116
2503,108808.47090306097
2504,173540.69789132767
2505,227121.00553759304
2506,251151.77073063934
2507,295487.81617667153
2508,254884.7209491086
2509,215829.5449425356
2510,224673.68912658462
2511,181181.35955904727
2512,207294.57487613676
2513,230150.2431935733
2514,223712.26763644285
2515,148646.54778432398
2516,162941.5869742469
2517,137456.29326559868
2518,151732.6218803265
2519,228130.098223209
2520,207910.24207463622
2521,187999.5791966826
2522,218816.3974872805
2523,120017.47145846122
2524,140946.78195397384
2525,155755.20687240857
2526,144466.6425686303
2527,113211.72309323752
2528,127354.66591930095
2529,140255.09411360137
2530,131461.36037989997
2531,273205.9436451926
2532,227853.8190336184
2533,195806.14508674765
2534,233194.07865296138
2535,307092.6796876847
2536,245433.76598688416
2537,217729.73328962552
2538,182999.43545996252
2539,189686.78234551704
2540,174548.51536280563
2541,174800.8589573046
2542,161762.80972219122
2543,129904.40009706245
2544,125789.79312988107
2545,136088.15783086253
2546,134616.09503152446
2547,131057.88194489194
2548,143580.64905946518
2549,163102.9389375836
2550,368070.3722099533
2551,141835.38033911557
2552,117986.13995336079
2553,84822.5058695339
2554,122175.1426986441
2555,128400.18481209628
2556,99273.23816844447
2557,111708.35191516308
2558,133284.6620553659
2559,135806.83463246346
2560,151489.71981890715
2561,145020.84320335268
2562,133670.21349342295
2563,147500.96561474982
2564,173901.7855769782
2565,117665.56302473736
2566,164267.92455263645
2567,146617.3042289457
2568,202446.75280044705
2569,206978.3402446163
2570,112956.2277409306
2571,163955.37847444537
2572,165334.30838847387
2573,240245.91297162775
2574,279075.52770648466
2575,139935.71603817484
2576,122831.34866118246
2577,148476.1253466281
2578,87714.83738602685
2579,69591.10770687115
2580,135465.39780098773
2581,115534.66583036487
2582,133126.88151180797
2583,272444.0840396358
2584,172299.43918532188
2585,204068.80440969803
2586,218854.47030799495
2587,182389.81381689443
2588,148505.5048236201
2589,149630.84842218782
2590,219387.89711836178
2591,195742.3758960523
2592,227000.56745367372
2593,276083.70147224807
2594,177175.1165018887
2595,194046.9721461371
2596,325050.04448162194
2597,167384.488804041
2598,285059.5150892045
2599,297494.23414634017
2600,101586.73828566184
2601,138178.27029264692
2602,79371.2396412025
2603,93325.08838940528
2604,80916.73631706825
2605,74681.12994667719
2606,150742.57978906707
2607,191580.06506669236
2608,223790.90076028794
2609,161885.39015549992
2610,108426.775098485
2611,128166.85106735642
2612,151990.6912801022
2613,133164.27439294782
2614,128388.64457452274
2615,157134.01364579046
2616,144190.62441527718
2617,170461.73729515364
2618,209713.9353031908
2619,201691.81980058004
2620,179164.00519134355
2621,175802.5180457112
2622,180087.93747059346
2623,242854.88246858315
2624,298568.1810308734
2625,336380.71567822614
2626,172121.88817242635
2627,177011.95110040577
2628,456908.249646219
2629,531062.4057213629
2630,353962.98334328464
2631,438821.4847765877
2632,444707.0322886941
2633,345083.8593070865
2634,369641.4957264837
2635,154784.11770305727
2636,163464.76178920513
2637,174419.81742457213
2638,267274.85143229074
2639,200598.07074908572
2640,159767.71040953664
2641,95702.32480232662
2642,195362.94034037407
2643,93062.95717499252
2644,121543.3721269819
2645,113789.65092208676
2646,100628.38499483422
2647,107776.55340147618
2648,142371.76815419478
2649,143256.73400353032
2650,140355.36299682458
2651,148464.44611689344
2652,438437.6065691248
2653,238213.4959537391
2654,248683.21223929906
2655,370825.55981117865
2656,283070.4584596831
2657,332796.9602928525
2658,306396.2850556008
2659,322898.05630743667
2660,359082.4084570109
2661,319111.1485477939
2662,342515.5381902919
2663,261745.18726572592
2664,280345.06085560756
2665,311420.33161274
2666,288212.9773811621
2667,166158.24452176358
2668,170244.53704300258
2669,170456.13801967088
2670,268220.2381421345
2671,176219.22437998705
2672,175758.68027194103
2673,208161.54750290015
2674,197437.31589314624
2675,168449.84512019093
2676,185679.80310673552
2677,194654.40560644993
2678,270679.30807523866
2679,260522.81705532508
2680,256966.743196144
2681,428987.0343377219
2682,313150.7893871113
2683,498582.94051380066
2684,314093.6519560274
2685,325942.19232895924
2686,251315.87382091847
2687,360349.3144143509
2688,227733.6809098112
2689,214582.7233674208
2690,479121.12134354474
2691,193724.0034802578
2692,137754.99373217134
2693,212578.43218817996
2694,121932.37290292478
2695,187869.76528171237
2696,182553.51532024876
2697,184349.60399799494
2698,195296.01680381852
2699,184062.14702101416
2700,165293.35598134215
2701,159591.75493682458
2702,118576.92392606258
2703,123574.69373541608
2704,138302.27889379504
2705,124524.11737572809
2706,116094.11725176744
2707,130322.07959544643
2708,137314.825028416
2709,113086.19317291773
2710,123860.5496325863
2711,265490.88897691027
2712,373930.4673197669
2713,157249.55056464218
2714,153152.658861588
2715,171375.15203070326
2716,157102.79916841956
2717,164503.38787345617
2718,211120.2715158079
2719,176284.27457589324
2720,174546.45323106556
2721,140750.1863799799
2722,169295.82227679394
2723,140878.26376338958
2724,136500.91156291915
2725,135216.99597421338
2726,144636.69188688762
2727,173558.62645712114
2728,170008.87759110608
2729,154313.21566606048
2730,149793.88766907778
2731,125459.39080248117
2732,133014.24172497512
2733,146596.9376127103
2734,151468.4875169492
